frecuencia_cardiaca,potencia,cadencia,tiempo,temperatura,pendiente,velocidad
91,352,99,5.585613357521364,34.28589927305325,0.7762170165520468,44.53603067428007
162,422,103,20.49509685738317,15.243203284821316,9.653777442872627,44.7577700911658
127,225,70,10.144028007388776,36.37805979993514,-2.3765333901876504,45.0942244882104
179,339,81,97.81201890244482,17.457407731448264,8.415734392008435,45.84300447178293
186,245,60,108.29618930498393,24.98001504935855,-2.6620958281107385,47.22427219386148
153,109,92,117.79566385951888,27.42796159788393,7.327647368368952,18.02604069615045
178,291,91,88.87381250085028,17.662404540556587,-0.6110546787501239,42.19012487958779
157,325,99,178.83396403775998,39.3894014510165,9.49348229232641,27.41296885820945
141,169,106,38.798251302776286,26.191978562798283,-3.192156653651832,39.48386201728205
181,301,109,17.672847625609762,21.590467295449464,-0.9394367731672296,25.674331856363157
111,208,92,150.40350848479846,11.876266806921054,9.121704678841306,17.207830165125916
186,416,81,109.01927536499544,33.30170891415078,2.0169391975224427,18.7922139529276
176,146,104,83.53607542049554,19.327867900226625,-4.23876634142064,42.99151425111147
158,349,87,112.90580182593295,21.627856944483085,-1.285332815979785,24.20164225807833
188,113,71,107.31737257745304,10.872141410318612,0.3245064381929587,20.112544243568024
119,304,79,107.91021616576386,19.50767432034835,-3.032460686462009,46.08945613848952
182,440,78,124.07990961288192,17.304339052146016,2.5691839088413992,22.076668003100075
161,328,87,33.69990917316201,33.47454773691814,-2.1915330312565477,34.12257224682066
103,264,102,173.2301754323588,34.7585832469869,7.574412112354983,38.786152664421216
122,334,106,95.31382857763292,32.11540675021729,0.7262885316387555,37.04432925657645
98,235,64,158.83750903992305,38.271610573066994,5.434216119866884,44.79052706726843
137,254,81,110.3246921408515,13.23831143939393,-1.3271267948013177,43.586386228351614
113,286,98,90.95760965200964,12.097948171283024,10.252167796398522,33.739430519037384
188,100,68,119.12156796782664,12.812707619366698,2.652097140092847,33.75209923238462
184,136,92,72.21585701096868,37.16574376989021,7.877192041420095,38.82620581132453
94,419,68,156.62676681733794,26.96649894764321,-2.484269494780809,36.842211354396575
110,150,92,78.21996301683923,27.95594727053097,5.137465820626261,29.26197361103417
147,323,85,132.97226172039498,17.961622275645837,-0.523631676195599,21.64576991140716
129,169,84,166.99309540412457,33.47745819554014,2.7939292176773822,10.642474599240243
122,280,81,126.75000124870628,34.65419331703261,6.154278306349871,47.20683861753698
156,399,84,88.42170813220285,18.0441706028654,5.883371296513605,19.90040292561648
91,349,62,96.42605081245456,25.96780640017121,-2.5355937695431106,49.62184131080534
181,272,73,123.30914500768202,25.183226645402527,-1.1455834903003188,40.492361280877546
93,213,78,144.64813137509208,29.138823799479106,4.485672559304877,40.38445714799186
134,383,74,161.611252214872,15.709745884572031,8.946417626632547,47.235494882432334
122,296,73,8.2143364645945,18.38103141804149,1.9185224637824856,29.2533350614266
116,210,82,143.76731655598553,16.631901143611856,4.009855889749119,40.070886921563726
176,124,98,46.04822633359502,16.295259845692282,9.25533665334808,15.197654890717647
149,199,62,86.09163093773348,27.78435974960268,5.167914699273306,28.67871999854443
